Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,2,2,Sales Representative,3,3540,1,No,21,4,4,9,3,9,8,5
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,2,1,Human Resources,2,2804,1,No,11,3,4,1,3,1,0,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,19392,7,No,13,3,4,21,3,16,12,6
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,19665,4,No,12,3,4,29,3,22,10,12
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,2439,1,Yes,24,4,2,1,2,1,0,1
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,3,3,Sales Executive,2,7314,5,No,21,4,3,14,3,8,7,0
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,4774,0,No,19,3,4,8,2,7,6,7
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,3902,8,No,14,3,2,7,3,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,2662,8,No,20,4,2,19,4,5,2,0
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,2856,1,No,19,3,4,1,3,1,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,1081,1,No,13,3,3,1,2,1,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,2472,1,Yes,23,4,1,1,3,1,0,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,2,2,Sales Executive,3,5673,1,Yes,13,3,1,10,3,10,9,1
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,4197,1,No,11,3,1,10,3,10,8,0
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,3,3,Sales Executive,4,9713,2,Yes,13,3,4,9,3,5,3,1
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,2062,3,No,14,3,2,11,3,3,2,1
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,3,2,Research Scientist,1,4284,5,Yes,22,4,3,16,3,5,3,0
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,2,2,Manufacturing Director,2,4788,0,Yes,11,3,4,4,3,3,2,0
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,5906,0,No,13,3,4,10,2,9,8,3
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,2,2,Human Resources,4,3886,1,No,21,4,4,10,2,10,1,0
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,16823,2,No,11,3,1,22,3,19,7,11
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,2933,1,Yes,13,3,3,1,2,1,0,1
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,4,2,Sales Executive,3,6500,0,No,14,3,2,9,2,8,7,0
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,17174,3,No,11,3,2,24,3,22,17,4
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,5033,2,No,15,3,4,10,3,2,0,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,2307,1,Yes,23,4,2,5,3,5,2,3
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,2587,1,No,16,3,4,5,3,4,2,1
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,5507,2,No,16,3,3,12,1,4,2,1
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,3,2,Sales Executive,2,4393,5,No,21,4,3,14,3,5,4,1
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,13348,9,No,13,3,2,18,4,13,7,5
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,3,2,Sales Executive,4,6583,2,Yes,11,3,4,8,3,5,2,1
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,2,2,Sales Executive,4,8103,3,Yes,12,3,3,9,2,4,2,0
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,4,1,Laboratory Technician,3,3978,8,No,12,3,2,4,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,2544,0,No,18,3,1,8,3,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,5399,4,No,12,3,3,12,3,4,2,0
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,3,2,Sales Executive,3,5487,1,No,14,3,2,10,2,10,4,0
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,6834,1,Yes,12,3,3,7,3,7,7,0
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,1091,1,No,17,3,4,1,3,1,0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,5736,6,No,19,3,3,10,3,3,2,1
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,3,1,Research Scientist,2,2226,1,No,11,3,3,6,2,5,3,1
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,2,2,Research Scientist,4,5747,1,Yes,15,3,2,16,3,15,10,6
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,3,2,Sales Executive,3,9854,3,Yes,11,3,4,6,3,2,0,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,3,2,Research Scientist,2,5467,8,No,18,3,3,16,4,8,7,1
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,2,2,Sales Executive,1,5380,4,No,16,3,3,6,3,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,3,2,Manufacturing Director,1,5151,1,No,25,4,4,10,3,10,0,7
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,2133,1,Yes,16,3,3,20,3,20,11,0
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,3,4,Manager,4,17875,4,Yes,13,3,3,29,2,1,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,2432,3,Yes,14,3,1,8,3,4,1,0
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,4,4771,2,No,19,3,4,10,4,5,2,0
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,3,5,Research Director,4,19161,3,No,15,3,4,28,3,5,4,4
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,3,2,Sales Executive,4,5087,3,Yes,12,3,3,14,3,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,2,1,Human Resources,2,2863,1,No,12,3,1,1,3,1,0,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,3,2,Sales Executive,1,5561,0,No,16,3,4,6,1,5,3,0
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,3,1,Research Scientist,3,2144,1,No,14,3,3,5,2,5,3,1
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,3,1,Research Scientist,1,3065,1,Yes,13,3,4,4,4,4,2,2
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,2810,1,No,22,4,2,5,3,5,4,0
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,3,3,Sales Executive,4,9888,1,No,21,4,1,14,2,14,8,2
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,3,3,Sales Executive,3,8628,1,No,18,3,3,9,2,8,7,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,3,1,Laboratory Technician,1,2867,0,No,13,3,4,8,2,7,7,7
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,5373,0,No,12,3,1,6,2,5,3,0
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,3,2,Healthcare Representative,4,6667,5,No,18,3,2,9,3,5,1,1
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,1,2,Research Scientist,1,5003,1,No,21,4,2,10,3,10,8,8
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,2367,5,No,12,3,1,6,2,4,1,0
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,1,2858,4,No,14,3,1,20,2,1,0,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,3,2,Sales Executive,4,5204,1,Yes,11,3,4,10,3,10,8,0
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,3,2,Sales Executive,4,4105,1,No,14,3,1,7,3,7,7,0
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,9679,8,No,24,4,2,8,3,1,0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,3,2,Sales Executive,4,5617,1,Yes,11,3,3,10,3,10,7,0
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,3,3,Sales Executive,1,10448,6,Yes,13,3,2,15,2,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,2897,3,No,11,3,3,9,2,4,3,2
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,5968,1,No,20,4,3,9,3,9,7,2
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,7510,1,No,17,3,2,10,3,10,9,0
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,3,1,Human Resources,2,2991,0,Yes,11,3,2,7,3,6,2,1
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,4,5,Manager,2,19636,4,Yes,18,3,1,35,3,10,9,1
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,1,1,Laboratory Technician,4,1129,1,Yes,11,3,3,1,3,1,0,0
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,3,4,Sales Executive,1,13341,0,No,12,3,1,21,3,20,8,11
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,2,2,Research Scientist,3,4332,1,No,12,3,4,20,3,20,9,3
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,3,3,Research Director,3,11031,4,No,20,4,3,13,4,11,7,4
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,3,2,Manufacturing Director,1,4440,6,Yes,19,3,4,9,3,5,2,1
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,2,2,Healthcare Representative,3,4617,1,No,12,3,2,4,2,4,3,1
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,3,1,Laboratory Technician,4,2647,1,No,13,3,3,5,4,5,2,1
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,6323,1,No,11,3,1,10,4,10,9,9
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,3,2,Sales Executive,2,5677,3,No,14,3,3,15,3,11,8,5
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,3,1,Human Resources,2,2187,4,No,14,3,3,6,3,2,0,1
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,3748,1,No,13,3,3,12,2,12,8,1
25,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,3,1,Laboratory Technician,3,3977,6,Yes,19,3,3,7,2,2,2,0
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,8633,2,No,23,4,2,25,3,17,14,12
33,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,2,1,Laboratory Technician,3,2008,1,No,12,3,3,1,2,1,1,0
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,3,2,Sales Executive,2,4440,0,No,15,3,1,16,3,15,13,5
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,3,1,Sales Representative,3,3067,0,No,19,3,3,3,3,2,2,1
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,5321,2,No,11,3,4,10,3,8,3,7
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,5410,6,Yes,17,3,3,9,2,4,3,1
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,3,1,Research Scientist,4,2782,3,No,22,4,1,12,3,5,3,1
47,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,3,3,Research Director,2,11957,0,No,18,3,1,14,1,13,8,5
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,3,1,Laboratory Technician,3,2660,7,Yes,11,3,3,5,3,2,2,2
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,3375,0,No,12,3,4,4,4,3,2,1
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,3,2,Research Scientist,3,5098,1,No,19,3,2,10,3,10,7,0
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,3,2,Healthcare Representative,4,4878,0,Yes,13,3,1,10,3,9,7,8
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,2837,1,No,13,3,3,6,3,6,2,4
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,2406,8,No,19,3,3,8,2,1,0,0
32,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,2,1,Sales Representative,2,2269,0,No,14,3,2,3,3,2,2,2
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,3,2,Research Scientist,4,4108,7,No,13,3,1,18,3,7,7,1
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,1,3,Research Director,3,13206,3,No,12,3,1,20,3,18,16,1
32,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,3,3,Sales Executive,4,10422,1,No,19,3,3,14,3,14,10,5
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,4,3,Research Director,4,13744,1,Yes,25,4,1,16,3,16,11,6
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,3,2,Sales Executive,3,4907,0,Yes,22,4,2,6,2,5,3,0
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,3,1,Sales Representative,4,3482,2,No,15,3,2,16,2,9,8,0
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,3,1,Research Scientist,4,2436,6,Yes,12,3,3,6,3,4,3,1
21,No,Travel_Rarely,501,Sales,5,1,Medical,3,Male,3,1,Sales Representative,1,2380,1,Yes,11,3,4,2,3,2,2,1
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,3,5,Manager,4,19431,2,No,13,3,3,21,2,6,0,1
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,3,1,Sales Representative,1,1790,1,No,19,3,1,1,2,1,0,1
36,No,Travel_Rarely,557,Sales,3,3,Medical,1,Female,2,3,Sales Executive,4,7644,0,No,19,3,3,10,3,9,7,3
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,3,2,Manufacturing Director,2,5131,7,No,13,3,2,18,3,4,2,0
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,6306,1,No,21,4,1,13,2,13,12,1
29,Yes,Travel_Rarely,1092,Research & Development,1,4,Medical,1,Male,3,1,Research Scientist,4,4787,9,Yes,14,3,2,4,4,2,2,2
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,3,5,Manager,3,18880,5,No,11,3,1,24,2,22,6,4
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,3,1,Laboratory Technician,3,2339,8,No,11,3,4,14,1,10,9,9
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,Female,2,4,Manufacturing Director,2,13570,0,No,23,4,3,21,3,20,7,0
34,No,Travel_Rarely,704,Sales,28,3,Marketing,4,Female,2,2,Sales Executive,3,6712,1,No,21,4,4,8,3,8,7,1
36,No,Non-Travel,301,Sales,15,4,Marketing,4,Male,1,2,Sales Executive,4,5406,1,No,24,4,1,15,2,15,12,11
41,No,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,2,2,Sales Executive,2,8938,2,No,11,3,3,14,3,5,4,0
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,3,1,Research Scientist,1,2439,1,No,14,3,4,4,3,4,2,1
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,3,Female,3,3,Human Resources,4,8837,1,Yes,16,3,3,9,3,9,0,1
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,Female,3,2,Sales Executive,4,5343,1,No,11,3,3,10,3,10,7,1
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,3,2,Sales Executive,3,6728,7,No,12,3,4,12,3,6,3,0
36,No,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,2,2,Sales Executive,4,6652,4,No,13,3,1,8,2,6,3,0
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,3,2,Sales Executive,3,4850,8,No,15,3,3,8,3,5,3,0
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,2,1,Research Scientist,3,2809,2,No,14,3,4,8,3,2,2,2
35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,5689,1,Yes,14,3,4,10,4,10,2,0
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,3,1,Research Scientist,3,2001,2,No,14,3,2,20,3,5,3,0
35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,3,Female,1,1,Research Scientist,4,2977,1,No,12,3,4,4,3,4,3,1
29,No,Travel_Rarely,1378,Research & Development,13,2,Other,4,Male,2,2,Laboratory Technician,2,4025,4,Yes,13,3,1,10,3,4,3,0
29,No,Travel_Rarely,468,Research & Development,28,4,Medical,4,Female,2,1,Research Scientist,1,3785,1,No,14,3,2,5,1,5,4,0
50,Yes,Travel_Rarely,410,Sales,28,3,Marketing,4,Male,2,3,Sales Executive,1,10854,4,Yes,13,3,2,20,3,3,2,2
39,No,Travel_Rarely,722,Sales,24,1,Marketing,2,Female,2,4,Sales Executive,4,12031,0,No,11,3,1,21,2,20,9,9
31,No,Non-Travel,325,Research & Development,5,3,Medical,2,Male,3,2,Manufacturing Director,1,9936,0,No,19,3,2,10,3,9,4,1
26,No,Travel_Rarely,1167,Sales,5,3,Other,4,Female,2,1,Sales Representative,3,2966,0,No,18,3,4,5,3,4,2,0
36,No,Travel_Frequently,884,Research & Development,23,2,Medical,3,Male,4,2,Laboratory Technician,4,2571,4,No,17,3,3,17,3,5,2,0
39,No,Travel_Rarely,613,Research & Development,6,1,Medical,4,Male,2,3,Healthcare Representative,1,9991,4,No,15,3,1,9,3,7,7,1
27,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,2,Male,4,2,Manufacturing Director,2,6142,1,Yes,20,4,2,6,3,6,2,0
49,No,Travel_Frequently,1023,Sales,2,3,Medical,4,Male,2,2,Sales Executive,2,5390,2,No,14,3,4,17,2,9,6,0
34,No,Travel_Rarely,628,Research & Development,8,3,Medical,2,Male,4,2,Laboratory Technician,3,4404,2,No,12,3,1,6,4,4,3,1
